GG	18	1000	20900.0	65
RNG	18	1000	23055.5	65
GG	19	1000	20421.5	65
RNG	19	1000	21643.5	65
GG	20	1000	23130.0	65
RNG	20	1000	27254.5	65
GG	21	1000	23872.5	65
RNG	21	1000	1870.0	65
GG	22	1000	20878.5	65
RNG	22	1000	21476.5	65
GG	23	1000	20130.0	65
RNG	23	1000	32361.0	65
GG	24	1000	21367.5	65
RNG	24	1000	27703.0	65
GG	25	1000	19431.0	65
RNG	25	1000	22870.0	65
GG	26	1000	21016.5	65
RNG	26	1000	31345.0	65
GG	27	1000	21784.5	65
RNG	27	1000	26382.0	65
GG	28	1000	18607.5	65
RNG	28	1000	22104.5	65
GG	29	1000	21994.0	65
RNG	29	1000	0.0	65
GG	30	1000	18909.0	65
RNG	30	1000	31062.5	65
GG	31	1000	20976.5	65
RNG	31	1000	23290.5	65
GG	32	1000	21999.5	65
RNG	32	1000	0.0	65
GG	33	1000	20145.5	65
RNG	33	1000	25086.0	65
GG	34	1000	23021.5	65
RNG	34	1000	28568.5	65
GG	35	1000	21714.0	65
RNG	35	1000	0.0	65
GG	36	1000	22513.5	65
RNG	36	1000	23977.5	65
GG	37	1000	23411.0	65
RNG	37	1000	24113.0	65
GG	38	1000	22820.0	65
RNG	38	1000	24574.0	65
GG	39	1000	23011.0	65
RNG	39	1000	28393.5	65
GG	40	1000	19170.0	65
RNG	40	1000	25017.5	65
GG	41	1000	23104.0	65
RNG	41	1000	27974.0	65
GG	42	1000	21222.5	65
RNG	42	1000	27092.5	65
GG	43	1000	19195.5	65
RNG	43	1000	23538.5	65
GG	44	1000	21576.5	65
RNG	44	1000	23507.0	65
GG	45	1000	24161.0	65
RNG	45	1000	26698.5	65
GG	46	1000	19952.0	65
RNG	46	1000	23359.5	65
GG	47	1000	18669.5	65
RNG	47	1000	21182.5	65
GG	48	1000	21530.5	65
RNG	48	1000	26464.0	65
GG	49	1000	21893.5	65
RNG	49	1000	27679.0	65
GG	50	1000	21082.5	65
RNG	50	1000	23128.0	65
GG	51	1000	21064.0	65
RNG	51	1000	27104.5	65
GG	52	1000	20241.0	65
RNG	52	1000	22916.5	65
GG	53	1000	19350.0	65
RNG	53	1000	23206.0	65
GG	54	1000	20752.0	65
RNG	54	1000	22166.0	65
GG	55	1000	19357.5	65
RNG	55	1000	25762.0	65
GG	56	1000	19415.0	65
RNG	56	1000	23670.0	65
GG	57	1000	19244.0	65
RNG	57	1000	23405.0	65
GG	58	1000	22398.5	65
RNG	58	1000	25927.5	65
GG	59	1000	19820.5	65
RNG	59	1000	23878.0	65
GG	60	1000	21061.0	65
RNG	60	1000	24769.5	65
GG	61	1000	19019.0	65
RNG	61	1000	20503.5	65
GG	62	1000	17608.0	65
RNG	62	1000	25364.5	65
GG	63	1000	20029.0	65
RNG	63	1000	21715.0	65
GG	64	1000	19481.0	65
RNG	64	1000	24403.0	65
GG	65	1000	18308.5	65
RNG	65	1000	22051.0	65
GG	66	1000	19826.0	65
RNG	66	1000	25634.5	65
GG	67	1000	19265.5	65
RNG	67	1000	23916.5	65
GG	68	1000	23183.0	65
RNG	68	1000	25691.5	65
GG	69	1000	21947.0	65
RNG	69	1000	24970.5	65
GG	70	1000	21292.5	65
RNG	70	1000	24854.5	65
GG	71	1000	21154.5	65
RNG	71	1000	23657.0	65
GG	72	1000	21881.0	65
RNG	72	1000	22502.0	65
GG	73	1000	18875.5	65
RNG	73	1000	23909.5	65
GG	74	1000	19612.5	65
RNG	74	1000	24946.5	65
GG	75	1000	21501.0	65
RNG	75	1000	21947.5	65
GG	76	1000	21608.0	65
RNG	76	1000	27195.5	65
GG	77	1000	18900.0	65
RNG	77	1000	21850.0	65
GG	78	1000	20757.5	65
RNG	78	1000	28021.0	65
GG	79	1000	21530.0	65
RNG	79	1000	26783.0	65
GG	80	1000	22393.0	65
RNG	80	1000	35210.0	65
GG	81	1000	24699.0	65
RNG	81	1000	26787.0	65
GG	82	1000	19095.0	65
RNG	82	1000	23808.5	65
GG	83	1000	20794.0	65
RNG	83	1000	0.0	65
GG	84	1000	22720.0	65
RNG	84	1000	26778.0	65
GG	85	1000	19035.0	65
RNG	85	1000	23466.0	65
GG	86	1000	20664.0	65
RNG	86	1000	22020.0	65
GG	87	1000	25088.0	65
RNG	87	1000	0.0	65
GG	88	1000	21321.5	65
RNG	88	1000	25081.0	65
GG	89	1000	21762.0	65
RNG	89	1000	28002.5	65
